,player1,player2,ace%,df%,1stIn%,1stWon%,2ndWon%,bpSaved%,label,surface_Clay,surface_Hard,tourney_level_A,tourney_level_G,tourney_level_M,best_of_3,best_of_5
1170,Dennis Novak,Oscar Otte,-0.06666666666666667,0.008187134502923972,-0.008187134502923965,-0.11578947368421055,-0.1216374269005848,-0.2222222222222222,player2,0,1,1,0,0,1,0
1171,John Millman,Adrian Mannarino,0.04285714285714286,0.012442396313364055,0.03548387096774186,-0.019354838709677413,0.12626728110599075,0.5,player1,0,1,1,0,0,1,0
1172,Emil Ruusuvuori,Adrian Mannarino,0.0691207627118644,0.0026483050847457626,0.164989406779661,0.0826271186440678,-0.1965042372881356,-0.30000000000000004,player2,0,1,1,0,0,1,0
1173,Frances Tiafoe,John Millman,-0.0021026072329688797,-0.0014017381553125888,-0.03644519203812724,0.019343986543313707,-0.057891785814409846,0.5192307692307693,player2,0,1,1,0,0,1,0
1174,Mikhail Kukushkin,Emil Ruusuvuori,-0.06705351386202449,-0.0912314635718891,0.013217279174725927,-0.17440361057382336,-0.07027724049000644,-0.5,player2,0,1,1,0,0,1,0
1175,Adrian Mannarino,Mackenzie Mcdonald,0.008732646663681148,0.030452306314375274,-0.045006717420510545,0.044782803403493054,0.08710255261979401,0.3571428571428571,player1,0,1,1,0,0,1,0
1176,John Millman,Tommy Paul,-0.0916030534351145,0.013578978273634764,-0.1338813857897827,-0.0776570757486788,0.12815619495008806,-0.11428571428571432,player1,0,1,1,0,0,1,0
1177,Frances Tiafoe,Egor Gerasimov,-0.06822389972938328,-0.008830650904429568,0.05398091439965813,0.08054408203959551,-0.0944309927360775,0.09999999999999998,player1,0,1,1,0,0,1,0
1178,Mikhail Kukushkin,Benoit Paire,-0.11148148148148149,-0.07222222222222223,0.23222222222222222,0.12,-0.05185185185185187,0.32142857142857145,player1,0,1,1,0,0,1,0
1179,Jordan Thompson,Emil Ruusuvuori,-0.029133029133029134,0.025447525447525446,-0.012811512811512826,-0.007020007020007046,-0.04633204633204635,-0.4666666666666666,player2,0,1,1,0,0,1,0
1180,Adrian Mannarino,Yuichi Sugita,0.17142857142857143,-0.02,0.0485714285714286,0.1171428571428571,0.24285714285714285,0.3846153846153846,player1,0,1,1,0,0,1,0
1181,Andreas Seppi,Mackenzie Mcdonald,-0.06922381505876275,0.022213612294976107,-0.12656593051788712,-0.08795040681906235,0.04106935296396744,-0.05555555555555558,player2,0,1,1,0,0,1,0
1182,Tommy Paul,Radu Albot,0.017543859649122806,-0.07360793287566743,0.19679633867276886,0.24294431731502666,-0.02860411899313503,0.8333333333333334,player1,0,1,1,0,0,1,0
1183,John Millman,Fernando Verdasco,-0.07431592039800995,-0.011815920398009949,-0.03358208955223885,0.025497512437810954,0.0183457711442786,0.5,player1,0,1,1,0,0,1,0
1184,Jiri Vesely,Egor Gerasimov,-0.07001044932079414,0.04194655918793849,-0.14270786684579795,-0.13464696223316913,0.08732646663681143,-0.20000000000000007,player2,0,1,1,0,0,1,0
1185,Miomir Kecmanovic,Frances Tiafoe,-0.07109986194201565,0.06649792913023471,-0.17142199723884027,-0.24114127933732166,0.004141739530602873,-0.15000000000000002,player2,0,1,1,0,0,1,0
1186,Mikhail Kukushkin,Federico Delbonis,-0.05628497632371933,-0.01280671545415411,-0.09674989238054232,0.0018295307791648674,0.08544984933275934,-0.16666666666666669,player1,0,1,1,0,0,1,0
1187,Emil Ruusuvuori,Timofey Skatov,0.1111111111111111,-0.0017730496453900735,-0.1270685579196218,0.3345153664302601,0.05378250591016549,-0.5,player1,0,1,1,0,0,1,0
1188,Cameron Norrie,Jordan Thompson,-0.0007256894049346915,0.02793904208998549,-0.0016328011611030924,0.011611030478955009,-0.023222060957910018,0.02857142857142858,player2,0,1,1,0,0,1,0
1189,Damir Dzumhur,Yuichi Sugita,0.05141911671121293,0.030800560010182,-0.0794196258113784,-0.08731067837597051,0.04900089092528953,-0.5333333333333333,player2,0,1,1,0,0,1,0
1190,Andreas Seppi,Aslan Karatsev,-0.08177408177408178,-0.0027720027720027768,0.040540540540540515,0.008316008316008316,-0.027373527373527384,0.0,player1,0,1,1,0,0,1,0
1191,Alexander Bublik,Mackenzie Mcdonald,0.13901212658976633,0.11594202898550725,-0.26234841762792066,-0.2466725820763087,0.010647737355811898,0.13636363636363635,player2,0,1,1,0,0,1,0
1192,Tommy Paul,Stefano Travaglia,0.00020292207792207972,0.010551948051948049,-0.01948051948051943,0.06858766233766234,0.0734577922077922,0.25,player1,0,1,1,0,0,1,0
1193,Radu Albot,Dmitry Popko,-0.020209339774557165,0.03309178743961353,0.06127214170692441,0.07423510466988725,-0.06513687600644122,0.05128205128205121,player1,0,1,1,0,0,1,0
1194,Fernando Verdasco,James Duckworth,0.027083333333333334,-0.030059523809523814,0.31041666666666673,0.2458333333333333,-0.14345238095238094,-0.1515151515151516,player1,0,1,1,0,0,1,0
1195,Jiri Vesely,Tennys Sandgren,-0.05809859154929578,-0.02856025039123631,0.04714397496087641,-0.03482003129890454,0.06690140845070422,0.25,player1,0,1,1,0,0,1,0
1196,Egor Gerasimov,Lloyd Harris,-0.015762273901808788,-0.011627906976744186,-0.04909560723514206,-0.05452196382428942,0.05684754521963825,0.09999999999999998,player1,0,1,1,0,0,1,0
1197,Corentin Moutet,Frances Tiafoe,-0.06273644388398486,0.02774274905422447,-0.013240857503152625,-0.12137452711223207,-0.034363177805800754,-0.24444444444444446,player2,0,1,1,0,0,1,0
1198,Andrey Rublev,Lorenzo Sonego,0.005245901639344255,0.0,-0.022950819672131195,0.11016393442622952,0.08688524590163935,0.5,player1,0,1,1,0,0,1,0
1199,Daniel Evans,Lorenzo Sonego,-0.06,-0.02,0.004166666666666652,-0.14666666666666667,-0.029166666666666674,-0.25,player2,0,1,1,0,0,1,0
1200,Kevin Anderson,Andrey Rublev,-0.1111111111111111,0.08888888888888888,-0.022222222222222254,-0.1111111111111111,-0.04444444444444445,-0.4,player2,0,1,1,0,0,1,0
1201,Novak Djokovic,Lorenzo Sonego,-0.09502262443438915,0.058823529411764705,-0.12405731523378583,-0.20512820512820512,0.0026395173453997167,-0.8333333333333334,player2,0,1,1,0,0,1,0
1202,Daniel Evans,Grigor Dimitrov,0.03063795205201137,0.001950426655830964,-0.1809833401056482,-0.0503047541649736,0.10386021942299878,-0.16666666666666663,player1,0,1,1,0,0,1,0
1203,Kevin Anderson,Daniil Medvedev,0.00627240143369176,-0.05555555555555555,0.1196236559139785,0.10394265232974909,-0.010304659498207885,0.1428571428571429,player1,0,1,1,0,0,1,0
1204,Dominic Thiem,Andrey Rublev,-0.04302422723475355,0.020885547201336674,-0.18483709273182958,-0.20029239766081874,0.05409356725146203,-0.33333333333333337,player2,0,1,1,0,0,1,0
1205,Borna Coric,Novak Djokovic,0.05555555555555555,-0.0015432098765432098,-0.0771604938271605,-0.11111111111111116,0.04166666666666666,-0.33333333333333337,player2,0,1,1,0,0,1,0
1206,Hubert Hurkacz,Lorenzo Sonego,0.015844198712658852,-0.018649942234692192,-0.010727842878362814,-0.049017989767288384,-0.0675028882653903,0.08333333333333337,player2,0,1,1,0,0,1,0
1207,Stefanos Tsitsipas,Grigor Dimitrov,0.09329538266919671,-0.024351676154332702,-0.06957621758380772,-0.06514864010120175,0.0025300442757748287,-0.33333333333333337,player2,0,1,1,0,0,1,0
1208,Jurij Rodionov,Daniel Evans,0.012301587301587306,0.055158730158730164,-0.030555555555555558,-0.12380952380952381,0.023015873015873017,-0.0444444444444444,player2,0,1,1,0,0,1,0
1209,Pablo Carreno Busta,Kevin Anderson,-0.2286648825453464,-0.018733273862622656,0.04936068986024378,-0.15224501932798096,-0.05917335712161759,-0.16666666666666663,player2,0,1,1,0,0,1,0
1210,Vasek Pospisil,Daniil Medvedev,-0.05001370238421485,-0.0263085776925185,-0.03768155659084682,-0.050561797752809,-0.06220882433543437,-0.16666666666666674,player2,0,1,1,0,0,1,0
1211,Jannik Sinner,Andrey Rublev,-0.5,0.0,-0.022727272727272707,-0.29545454545454547,-0.1590909090909091,-1.0,player2,0,1,1,0,0,1,0
1212,Dominic Thiem,Cristian Garin,0.11008325624421832,-0.04209065679925994,0.14153561517113789,0.16049953746530987,0.047641073080481044,0.4285714285714286,player1,0,1,1,0,0,1,0
1213,Filip Krajinovic,Novak Djokovic,-0.060458839406207825,-0.04304993252361673,-0.062078272604588425,-0.13981106612685557,0.05074224021592444,0.036363636363636376,player2,0,1,1,0,0,1,0
1214,Borna Coric,Taylor Fritz,-0.05007221954742416,0.03225806451612903,0.06427539720751085,0.036109773712084736,0.04790563312469909,0.6666666666666667,player1,0,1,1,0,0,1,0
1215,Hubert Hurkacz,Attila Balazs,0.06583818085668958,0.033844526705446853,0.008989952406134316,0.1369645690111052,-0.0454785827604442,-0.5,player1,0,1,1,0,0,1,0
1216,Lorenzo Sonego,Dusan Lajovic,0.15789473684210525,-0.017543859649122806,-0.14035087719298245,-0.08771929824561403,0.21052631578947367,0.5,player1,0,1,1,0,0,1,0
1217,Stefanos Tsitsipas,Jan Lennard Struff,0.01839080459770115,-0.0007662835249042134,0.13524904214559386,0.12835249042145597,-0.07471264367816094,0.4,player1,0,1,1,0,0,1,0
1218,Karen Khachanov,Grigor Dimitrov,-0.03302162478082992,0.05201636469900643,0.011104617182933985,-0.07714786674459384,-0.048217416715371136,-0.08333333333333331,player2,0,1,1,0,0,1,0
1219,Aljaz Bedene,Daniel Evans,0.02207977207977209,0.02065527065527066,-0.05555555555555558,-0.05911680911680911,0.010683760683760646,-1.0,player2,0,1,1,0,0,1,0
1220,Denis Shapovalov,Jurij Rodionov,-0.008081896551724144,0.12176724137931035,0.05603448275862066,0.022090517241379337,-0.15247844827586204,-0.25,player2,0,1,1,0,0,1,0
1221,Gael Monfils,Pablo Carreno Busta,-0.011904761904761904,0.20238095238095238,-0.1785714285714286,-0.36904761904761907,0.0,-0.8,player2,0,1,1,0,0,1,0
1222,Dennis Novak,Kevin Anderson,-0.15780812901102517,-0.04253743623498436,0.040891887444462816,-0.0569359881520487,0.009215073226921194,0.7777777777777778,player2,0,1,1,0,0,1,0
1223,Vasek Pospisil,Felix Auger Aliassime,0.03260869565217392,0.0018115942028985518,-0.22886473429951693,-0.09359903381642509,0.1497584541062802,0.04166666666666663,player1,0,1,1,0,0,1,0
1224,Jason Jung,Daniil Medvedev,-0.04394861392832995,-0.06118999323867478,0.19709263015551048,0.021636240703177823,-0.26436781609195403,-0.4,player2,0,1,1,0,0,1,0
1225,Andrey Rublev,Norbert Gombos,0.13404255319148936,-0.02,0.06085106382978722,0.15319148936170213,0.07404255319148936,0.75,player1,0,1,1,0,0,1,0
1226,Jannik Sinner,Casper Ruud,0.028858447488584467,0.015159817351598166,-0.09168949771689494,-0.002009132420091375,0.11397260273972601,-0.2142857142857143,player1,0,1,1,0,0,1,0
1227,Stan Wawrinka,Cristian Garin,0.03759398496240602,0.03258145363408521,-0.09172932330827066,-0.014035087719298234,0.004010025062656658,-0.4,player2,0,1,1,0,0,1,0
1228,Dominic Thiem,Vitaliy Sachko,-0.006249999999999999,-0.0031250000000000028,-0.07187500000000002,0.03749999999999998,0.056249999999999994,0.0,player1,0,1,1,0,0,1,0
1229,Alexander Zverev,Daniil Medvedev,-0.060831561540278745,0.005315379163713677,0.16678478620363812,0.042168674698795205,-0.164776754075124,-0.2571428571428571,player2,0,1,0,0,1,1,0
1230,Alexander Zverev,Rafael Nadal,0.14313725490196078,0.016666666666666666,0.04019607843137252,0.14019607843137255,-0.026470588235294135,0.04166666666666663,player1,0,1,0,0,1,1,0
1231,Daniil Medvedev,Milos Raonic,-0.07647058823529412,0.02815126050420168,0.037394957983193255,0.026890756302521024,0.054621848739495785,0.5238095238095237,player1,0,1,0,0,1,1,0
1232,Pablo Carreno Busta,Rafael Nadal,-0.03985507246376811,-0.023809523809523808,0.12008281573498958,0.0,-0.11853002070393373,-0.22857142857142865,player2,0,1,0,0,1,1,0
1233,Alexander Zverev,Stan Wawrinka,0.09826302729528535,0.016873449131513646,0.18808933002481387,0.24292803970223326,-0.1186104218362283,0.5,player1,0,1,0,0,1,1,0
1234,Daniil Medvedev,Diego Schwartzman,0.21621621621621623,0.05405405405405406,0.08367983367983367,0.38357588357588357,-0.018711018711018712,0.6666666666666667,player1,0,1,0,0,1,1,0
1235,Ugo Humbert,Milos Raonic,-0.19824741094799134,-0.03607602139524297,-0.021167634004779834,-0.06976214862865593,0.015705018777739832,0.06666666666666665,player2,0,1,0,0,1,1,0
1236,Rafael Nadal,Jordan Thompson,-0.07415254237288135,0.05084745762711865,-0.08625907990314763,0.007566585956416461,0.16404358353510895,0.5,player1,0,1,0,0,1,1,0
1237,Norbert Gombos,Pablo Carreno Busta,-0.014687100893997447,0.0025542784163473803,-0.06513409961685823,-0.1334610472541507,-0.008301404853128996,-0.09999999999999998,player2,0,1,0,0,1,1,0
1238,Alexander Zverev,Adrian Mannarino,0.10244816226341968,-0.04224533298882501,0.13707124862734965,0.11956591951424322,-0.0497383889929591,-0.13636363636363635,player1,0,1,0,0,1,1,0
1239,Andrey Rublev,Stan Wawrinka,-0.020129870129870137,0.02694805194805195,-0.026136363636363624,0.004545454545454519,-0.0051948051948051965,-0.09999999999999998,player2,0,1,0,0,1,1,0
1240,Alejandro Davidovich Fokina,Diego Schwartzman,0.0,0.0392156862745098,0.05882352941176472,-0.08823529411764708,-0.20588235294117646,-0.8333333333333334,player2,0,1,0,0,1,1,0
1241,Alex De Minaur,Daniil Medvedev,-0.14166666666666666,-0.01314102564102564,-0.003525641025641124,-0.024358974358974328,-0.05480769230769231,-0.16666666666666666,player2,0,1,0,0,1,1,0
1242,Marcos Giron,Milos Raonic,-0.29297693920335427,-0.004979035639412998,-0.00262054507337528,-0.12159329140461217,-0.11137316561844862,-0.2857142857142857,player2,0,1,0,0,1,1,0
1243,Marin Cilic,Ugo Humbert,-0.04671516253694019,0.01989088429188452,-0.05217094794271426,-0.042168674698795205,0.047056149124801105,-0.125,player2,0,1,0,0,1,1,0
1244,Rafael Nadal,Feliciano Lopez,-0.024175824175824173,-0.030669330669330662,0.09000999000998999,0.1240759240759241,-0.036663336663336654,-0.1071428571428571,player1,0,1,0,0,1,1,0
1245,Jordan Thompson,Borna Coric,-0.1317829457364341,0.022978959025470654,-0.0852713178294573,-0.06921373200442965,0.09080841638981174,0.13636363636363635,player1,0,1,0,0,1,1,0
1246,Pablo Carreno Busta,Jan Lennard Struff,0.040247678018575844,0.0028379772961816298,-0.07662538699690402,0.029669762641898856,0.12745098039215685,0.6666666666666667,player1,0,1,0,0,1,1,0
1247,David Goffin,Norbert Gombos,0.0557753164556962,-0.006724683544303799,0.021162974683544333,-0.011471518987341778,-0.027689873417721528,-0.5,player2,0,1,0,0,1,1,0
1248,Miomir Kecmanovic,Alexander Zverev,-0.14792299898682876,0.016210739614994932,-0.06585612968591692,-0.20719351570415406,-0.11296859169199597,-0.6666666666666667,player2,0,1,0,0,1,1,0
1249,Yoshihito Nishioka,Adrian Mannarino,-0.05157232704402515,-0.0199685534591195,0.004559748427672927,-0.11666666666666664,0.02295597484276729,-0.08791208791208782,player2,0,1,0,0,1,1,0
1250,Tommy Paul,Stan Wawrinka,-0.02475744396119104,0.006022080963532954,-0.07209769153563061,-0.09568417530946804,0.0667447306791569,-0.14903846153846156,player2,0,1,0,0,1,1,0
1251,Andrey Rublev,Radu Albot,0.09937888198757763,-0.043478260869565216,-0.1480331262939958,0.13043478260869568,0.19875776397515527,0.6666666666666667,player1,0,1,0,0,1,1,0
1252,Richard Gasquet,Diego Schwartzman,-0.01953867028493894,0.04477611940298507,-0.04911804613297155,-0.13405698778833103,-0.05074626865671644,-0.25,player2,0,1,0,0,1,1,0
1253,Benjamin Bonzi,Alejandro Davidovich Fokina,0.1076923076923077,-0.023831070889894418,-0.12398190045248869,-0.11674208144796377,0.003921568627450994,-0.16666666666666669,player2,0,1,0,0,1,1,0
1254,Lorenzo Sonego,Alex De Minaur,0.014054054054054056,0.007027027027027028,-0.0654054054054054,-0.16162162162162164,-0.07081081081081081,-0.6,player2,0,1,0,0,1,1,0
1255,Daniil Medvedev,Kevin Anderson,0.13770053475935828,-0.022727272727272728,0.008021390374331583,0.15374331550802145,0.01737967914438504,0.0,player1,0,1,0,0,1,1,0
1256,Matteo Berrettini,Marcos Giron,0.06024990721266857,0.028949647408140544,-0.018495608066312008,0.04391933687987137,0.0013608808610664214,-0.375,player2,0,1,0,0,1,1,0
1257,Milos Raonic,Pierre Hugues Herbert,0.19262179667699242,0.030695578710222472,0.09321317938608842,0.2117713320191495,-0.050126724866234845,0.33333333333333337,player1,0,1,0,0,1,1,0
1258,Marin Cilic,Corentin Moutet,,,,,,,player1,0,1,0,0,1,1,0
1259,Stefanos Tsitsipas,Ugo Humbert,0.08480392156862744,-0.027450980392156866,0.0980392156862745,0.07745098039215687,-0.047549019607843135,0.0,player2,0,1,0,0,1,1,0
1260,Filip Krajinovic,Feliciano Lopez,-0.25934459805427545,-0.016897081413210446,0.02304147465437789,-0.1515616999487967,-0.019457245263696882,-0.25,player2,0,1,0,0,1,1,0
1261,Jordan Thompson,Federico Delbonis,0.09471766848816028,-0.010564663023679418,0.04371584699453546,0.1176684881602914,0.11329690346083787,0.5,player1,0,1,0,0,1,1,0
1262,Marton Fucsovics,Borna Coric,-0.061731557377049176,0.0007684426229508205,-0.22540983606557374,-0.18621926229508196,0.05609631147540983,-0.25,player2,0,1,0,0,1,1,0
1263,Hugo Gaston,Pablo Carreno Busta,-0.060000000000000005,0.023333333333333334,-0.07666666666666666,-0.09999999999999998,-0.016666666666666663,0.1923076923076923,player2,0,1,0,0,1,1,0
1264,Nikoloz Basilashvili,Jan Lennard Struff,-0.1537290715372907,0.09371602522287453,-0.09632528810610996,-0.1704718417047184,0.06262230919765166,-0.02777777777777779,player2,0,1,0,0,1,1,0
1265,Marco Cecchinato,Norbert Gombos,-0.06698564593301434,-0.04875825928457507,0.12759170653907492,-0.014581909318751418,-0.15538847117794485,0.16666666666666663,player2,0,1,0,0,1,1,0
1266,Miomir Kecmanovic,John Millman,-0.04231166150670794,0.0020639834881320956,-0.2074303405572755,-0.007223942208462286,0.14963880288957687,0.23809523809523808,player1,0,1,0,0,1,1,0
1267,Yoshihito Nishioka,Pablo Andujar,0.05668756530825496,-0.08072100313479624,0.01541274817136884,0.04009926854754442,0.02102925809822359,-0.16666666666666663,player1,0,1,0,0,1,1,0
1268,Adrian Mannarino,Dusan Lajovic,0.06592592592592592,-0.02666666666666667,-0.0503703703703704,0.017037037037037073,0.1814814814814815,0.4,player1,0,1,0,0,1,1,0
1269,Daniel Evans,Stan Wawrinka,-0.06306495690561278,-0.0008408660920748365,0.03678789152827422,-0.013664073996216108,-0.0996426319108682,-0.25,player2,0,1,0,0,1,1,0
1270,Gilles Simon,Tommy Paul,-0.054704944178628395,0.05263157894736842,-0.11929824561403501,-0.12232854864433812,0.03923444976076554,0.4444444444444444,player2,0,1,0,0,1,1,0
1271,Hubert Hurkacz,Radu Albot,0.168987168987169,0.023751023751023753,0.010101010101010055,0.038766038766038735,-0.13322413322413323,0.1333333333333333,player2,0,1,0,0,1,1,0
1272,Taylor Fritz,Richard Gasquet,0.05274261603375527,0.03528960490985808,-0.009014192558496448,0.024165707710011475,-0.07882623705408517,-0.33333333333333337,player2,0,1,0,0,1,1,0
1273,Benjamin Bonzi,Federico Coria,0.1388888888888889,-0.034722222222222224,0.10416666666666669,0.20833333333333331,0.048611111111111105,0.8,player1,0,1,0,0,1,1,0
1274,Karen Khachanov,Alejandro Davidovich Fokina,0.043400876232201534,0.009994523548740412,-0.04244249726177429,-0.052163198247535625,-0.030257393209200442,0.05494505494505497,player2,0,1,0,0,1,1,0
1275,Stefano Travaglia,Alex De Minaur,0.05645933014354067,-0.01690590111642743,0.004784688995215336,0.000956937799043045,-0.08325358851674641,-1.0,player2,0,1,0,0,1,1,0
1276,Alexander Bublik,Lorenzo Sonego,0.00729594163246694,0.07341541267669859,-0.05335157318741457,-0.14865481076151393,-0.10807113543091657,-0.3333333333333333,player2,0,1,0,0,1,1,0
1277,Kevin Anderson,Laslo Djere,0.10439560439560439,0.0,-0.005494505494505475,0.2692307692307692,0.08791208791208793,1.0,player1,0,1,0,0,1,1,0
1278,Marcos Giron,Albert Ramos,0.11412151067323481,-0.02463054187192118,-0.00041050903119876914,0.11206896551724138,-0.027914614121510667,0.29166666666666663,player1,0,1,0,0,1,1,0
1279,Tennys Sandgren,Pierre Hugues Herbert,0.0404040404040404,-0.050505050505050504,0.06060606060606055,0.06060606060606061,-0.0808080808080808,0.09999999999999998,player2,0,1,0,0,1,1,0
